NumPolys = 505

QuadrangleId = 0
QuadrangleId = 573
n_id   x   y   z
37486 580 516 24
37473 564.7 516 24
34633 564.7 493.5 24
34015 580 493.5 24

QuadrangleId = 574
n_id   x   y   z
38089 564.7 573.5 24
38043 543 573.5 24
38041 543 550.167 24
38087 564.7 550.167 24

QuadrangleId = 575
n_id   x   y   z
38087 564.7 550.167 24
38041 543 550.167 24
37453 543 516 24
37473 564.7 516 24

QuadrangleId = 576
n_id   x   y   z
37473 564.7 516 24
37453 543 516 24
34599 543 493.5 24
34633 564.7 493.5 24

QuadrangleId = 577
n_id   x   y   z
19028 543 743.5 31.8
18926 471.5 743.5 31.8
16010 471.5 721 31.8
16052 543 721 31.8

QuadrangleId = 578
n_id   x   y   z
16052 543 721 31.8
16010 471.5 721 31.8
18917 471.5 686.833 31.8
19019 543 686.833 31.8

QuadrangleId = 579
n_id   x   y   z
19019 543 686.833 31.8
18917 471.5 686.833 31.8
18911 471.5 663.5 31.8
19013 543 663.5 31.8

QuadrangleId = 580
n_id   x   y   z
38079 543 743.5 24
37969 471.5 743.5 24
37429 471.5 721 24
37471 543 721 24

QuadrangleId = 581
n_id   x   y   z
37471 543 721 24
37429 471.5 721 24
37932 471.5 686.833 24
38070 543 686.833 24

QuadrangleId = 582
n_id   x   y   z
38070 543 686.833 24
37932 471.5 686.833 24
37926 471.5 663.5 24
38064 543 663.5 24

QuadrangleId = 583
n_id   x   y   z
18926 471.5 743.5 31.8
18824 400 743.5 31.8
15968 400 721 31.8
16010 471.5 721 31.8

QuadrangleId = 584
n_id   x   y   z
16010 471.5 721 31.8
15968 400 721 31.8
18818 400 686.833 31.8
18917 471.5 686.833 31.8

QuadrangleId = 585
n_id   x   y   z
18917 471.5 686.833 31.8
18818 400 686.833 31.8
18814 400 663.5 31.8
18911 471.5 663.5 31.8

QuadrangleId = 586
n_id   x   y   z
37969 471.5 743.5 24
37839 400 743.5 24
37386 400 721 24
37429 471.5 721 24

QuadrangleId = 587
n_id   x   y   z
37429 471.5 721 24
37386 400 721 24
37833 400 686.833 24
37932 471.5 686.833 24

QuadrangleId = 588
n_id   x   y   z
37932 471.5 686.833 24
37833 400 686.833 24
37829 400 663.5 24
37926 471.5 663.5 24

QuadrangleId = 589
n_id   x   y   z
18824 400 743.5 31.8
18722 328.5 743.5 31.8
15927 328.5 721 31.8
15968 400 721 31.8

QuadrangleId = 590
n_id   x   y   z
15968 400 721 31.8
15927 328.5 721 31.8
18716 328.5 686.833 31.8
18818 400 686.833 31.8

QuadrangleId = 591
n_id   x   y   z
18818 400 686.833 31.8
18716 328.5 686.833 31.8
18712 328.5 663.5 31.8
18814 400 663.5 31.8

QuadrangleId = 592
n_id   x   y   z
37839 400 743.5 24
37737 328.5 743.5 24
37344 328.5 721 24
37386 400 721 24

QuadrangleId = 593
n_id   x   y   z
37386 400 721 24
37344 328.5 721 24
37722 328.5 686.833 24
37833 400 686.833 24

QuadrangleId = 594
n_id   x   y   z
37833 400 686.833 24
37722 328.5 686.833 24
37709 328.5 663.5 24
37829 400 663.5 24

QuadrangleId = 595
n_id   x   y   z
18722 328.5 743.5 31.8
18688 307.57 743.5 31.8
15910 307.57 721 31.8
15927 328.5 721 31.8

QuadrangleId = 596
n_id   x   y   z
15927 328.5 721 31.8
15910 307.57 721 31.8
18685 307.57 686.833 31.8
18716 328.5 686.833 31.8

QuadrangleId = 597
n_id   x   y   z
18716 328.5 686.833 31.8
18685 307.57 686.833 31.8
18683 307.57 663.5 31.8
18712 328.5 663.5 31.8

QuadrangleId = 598
n_id   x   y   z
18688 307.57 743.5 31.8
15912 293 743.5 31.8
15909 293 721 31.8
15910 307.57 721 31.8

QuadrangleId = 599
n_id   x   y   z
15910 307.57 721 31.8
15909 293 721 31.8
15905 293 686.833 31.8
18685 307.57 686.833 31.8

QuadrangleId = 600
n_id   x   y   z
18685 307.57 686.833 31.8
15905 293 686.833 31.8
15903 293 663.5 31.8
18683 307.57 663.5 31.8

QuadrangleId = 601
n_id   x   y   z
37737 328.5 743.5 24
37631 307.57 743.5 24
37327 307.57 721 24
37344 328.5 721 24

QuadrangleId = 602
n_id   x   y   z
37344 328.5 721 24
37327 307.57 721 24
37628 307.57 686.833 24
37722 328.5 686.833 24

QuadrangleId = 603
n_id   x   y   z
37722 328.5 686.833 24
37628 307.57 686.833 24
37626 307.57 663.5 24
37709 328.5 663.5 24

QuadrangleId = 604
n_id   x   y   z
37631 307.57 743.5 24
37329 293 743.5 24
37326 293 721 24
37327 307.57 721 24

QuadrangleId = 605
n_id   x   y   z
37327 307.57 721 24
37326 293 721 24
37322 293 686.833 24
37628 307.57 686.833 24

QuadrangleId = 606
n_id   x   y   z
37628 307.57 686.833 24
37322 293 686.833 24
37320 293 663.5 24
37626 307.57 663.5 24

QuadrangleId = 607
n_id   x   y   z
16076 580 743.5 31.8
19062 564.7 743.5 31.8
16066 564.7 721 31.8
16075 580 721 31.8

QuadrangleId = 608
n_id   x   y   z
16075 580 721 31.8
16066 564.7 721 31.8
19056 564.7 686.833 31.8
16073 580 687.589 31.8

QuadrangleId = 609
n_id   x   y   z
16073 580 687.589 31.8
19056 564.7 686.833 31.8
19052 564.7 663.5 31.8
19073 580 663.5 31.8

QuadrangleId = 610
n_id   x   y   z
19062 564.7 743.5 31.8
19028 543 743.5 31.8
16052 543 721 31.8
16066 564.7 721 31.8

QuadrangleId = 611
n_id   x   y   z
16066 564.7 721 31.8
16052 543 721 31.8
19019 543 686.833 31.8
19056 564.7 686.833 31.8

QuadrangleId = 612
n_id   x   y   z
19056 564.7 686.833 31.8
19019 543 686.833 31.8
19013 543 663.5 31.8
19052 564.7 663.5 31.8

QuadrangleId = 613
n_id   x   y   z
37495 580 743.5 24
38113 564.7 743.5 24
37485 564.7 721 24
37494 580 721 24

QuadrangleId = 614
n_id   x   y   z
37494 580 721 24
37485 564.7 721 24
38107 564.7 686.833 24
37492 580 687.589 24

QuadrangleId = 615
n_id   x   y   z
37492 580 687.589 24
38107 564.7 686.833 24
38103 564.7 663.5 24
38124 580 663.5 24

QuadrangleId = 616
n_id   x   y   z
38113 564.7 743.5 24
38079 543 743.5 24
37471 543 721 24
37485 564.7 721 24

QuadrangleId = 617
n_id   x   y   z
37485 564.7 721 24
37471 543 721 24
38070 543 686.833 24
38107 564.7 686.833 24

QuadrangleId = 618
n_id   x   y   z
38107 564.7 686.833 24
38070 543 686.833 24
38064 543 663.5 24
38103 564.7 663.5 24

QuadrangleId = 619
n_id   x   y   z
22621 543 823.5 31.8
22519 471.5 823.5 31.8
22517 471.5 800.167 31.8
22619 543 800.167 31.8

QuadrangleId = 620
n_id   x   y   z
22619 543 800.167 31.8
22517 471.5 800.167 31.8
19621 471.5 766 31.8
19663 543 766 31.8

QuadrangleId = 621
n_id   x   y   z
19663 543 766 31.8
19621 471.5 766 31.8
18926 471.5 743.5 31.8
19028 543 743.5 31.8

QuadrangleId = 622
n_id   x   y   z
41523 543 823.5 24
41385 471.5 823.5 24
41383 471.5 800.167 24
41521 543 800.167 24

QuadrangleId = 623
n_id   x   y   z
41521 543 800.167 24
41383 471.5 800.167 24
40890 471.5 766 24
40933 543 766 24

QuadrangleId = 624
n_id   x   y   z
40933 543 766 24
40890 471.5 766 24
37969 471.5 743.5 24
38079 543 743.5 24

QuadrangleId = 625
n_id   x   y   z
22519 471.5 823.5 31.8
22429 400 823.5 31.8
22427 400 800.167 31.8
22517 471.5 800.167 31.8

QuadrangleId = 626
n_id   x   y   z
22517 471.5 800.167 31.8
22427 400 800.167 31.8
19585 400 766 31.8
19621 471.5 766 31.8

QuadrangleId = 627
n_id   x   y   z
19621 471.5 766 31.8
19585 400 766 31.8
18824 400 743.5 31.8
18926 471.5 743.5 31.8

QuadrangleId = 628
n_id   x   y   z
41385 471.5 823.5 24
41295 400 823.5 24
41293 400 800.167 24
41383 471.5 800.167 24

QuadrangleId = 629
n_id   x   y   z
41383 471.5 800.167 24
41293 400 800.167 24
40854 400 766 24
40890 471.5 766 24

QuadrangleId = 630
n_id   x   y   z
40890 471.5 766 24
40854 400 766 24
37839 400 743.5 24
37969 471.5 743.5 24

QuadrangleId = 631
n_id   x   y   z
22429 400 823.5 31.8
22327 328.5 823.5 31.8
22325 328.5 800.167 31.8
22427 400 800.167 31.8

QuadrangleId = 632
n_id   x   y   z
22427 400 800.167 31.8
22325 328.5 800.167 31.8
19543 328.5 766 31.8
19585 400 766 31.8

QuadrangleId = 633
n_id   x   y   z
19585 400 766 31.8
19543 328.5 766 31.8
18722 328.5 743.5 31.8
18824 400 743.5 31.8

QuadrangleId = 634
n_id   x   y   z
41295 400 823.5 24
41142 328.5 823.5 24
41140 328.5 800.167 24
41293 400 800.167 24

QuadrangleId = 635
n_id   x   y   z
41293 400 800.167 24
41140 328.5 800.167 24
40811 328.5 766 24
40854 400 766 24

QuadrangleId = 636
n_id   x   y   z
40854 400 766 24
40811 328.5 766 24
37737 328.5 743.5 24
37839 400 743.5 24

QuadrangleId = 637
n_id   x   y   z
22327 328.5 823.5 31.8
22305 307.57 823.5 31.8
22303 307.57 800.012 31.8
22325 328.5 800.167 31.8

QuadrangleId = 638
n_id   x   y   z
22325 328.5 800.167 31.8
22303 307.57 800.012 31.8
19513 307.57 766 31.8
19543 328.5 766 31.8

QuadrangleId = 639
n_id   x   y   z
19543 328.5 766 31.8
19513 307.57 766 31.8
18688 307.57 743.5 31.8
18722 328.5 743.5 31.8

QuadrangleId = 640
n_id   x   y   z
22305 307.57 823.5 31.8
19552 293 823.5 31.8
19517 293 800.167 31.8
22303 307.57 800.012 31.8

QuadrangleId = 641
n_id   x   y   z
22303 307.57 800.012 31.8
19517 293 800.167 31.8
19523 293 766 31.7998
19513 307.57 766 31.8

QuadrangleId = 642
n_id   x   y   z
19513 307.57 766 31.8
19523 293 766 31.7998
15912 293 743.5 31.8
18688 307.57 743.5 31.8

QuadrangleId = 643
n_id   x   y   z
41142 328.5 823.5 24
41099 307.57 823.5 24
41097 307.57 800.012 24
41140 328.5 800.167 24

QuadrangleId = 644
n_id   x   y   z
41140 328.5 800.167 24
41097 307.57 800.012 24
40781 307.57 766 24
40811 328.5 766 24

QuadrangleId = 645
n_id   x   y   z
40811 328.5 766 24
40781 307.57 766 24
37631 307.57 743.5 24
37737 328.5 743.5 24

QuadrangleId = 646
n_id   x   y   z
41099 307.57 823.5 24
40820 293 823.5 24
40785 293 800.167 24
41097 307.57 800.012 24

QuadrangleId = 647
n_id   x   y   z
41097 307.57 800.012 24
40785 293 800.167 24
40791 293 766 23.9998
40781 307.57 766 24

QuadrangleId = 648
n_id   x   y   z
40781 307.57 766 24
40791 293 766 23.9998
37329 293 743.5 24
37631 307.57 743.5 24

QuadrangleId = 649
n_id   x   y   z
22695 580 823.5 31.8
22667 564.7 823.5 31.8
22665 564.7 800.167 31.8
19698 580 799.394 31.8

QuadrangleId = 650
n_id   x   y   z
19698 580 799.394 31.8
22665 564.7 800.167 31.8
19683 564.7 766 31.8
19696 580 766 31.8

QuadrangleId = 651
n_id   x   y   z
19696 580 766 31.8
19683 564.7 766 31.8
19062 564.7 743.5 31.8
16076 580 743.5 31.8

QuadrangleId = 652
n_id   x   y   z
22667 564.7 823.5 31.8
22621 543 823.5 31.8
22619 543 800.167 31.8
22665 564.7 800.167 31.8

QuadrangleId = 653
n_id   x   y   z
22665 564.7 800.167 31.8
22619 543 800.167 31.8
19663 543 766 31.8
19683 564.7 766 31.8

QuadrangleId = 654
n_id   x   y   z
19683 564.7 766 31.8
19663 543 766 31.8
19028 543 743.5 31.8
19062 564.7 743.5 31.8

QuadrangleId = 655
n_id   x   y   z
41597 580 823.5 24
41569 564.7 823.5 24
41567 564.7 800.167 24
40968 580 799.394 24

QuadrangleId = 656
n_id   x   y   z
40968 580 799.394 24
41567 564.7 800.167 24
40953 564.7 766 24
40966 580 766 24

QuadrangleId = 657
n_id   x   y   z
40966 580 766 24
40953 564.7 766 24
38113 564.7 743.5 24
37495 580 743.5 24

QuadrangleId = 658
n_id   x   y   z
41569 564.7 823.5 24
41523 543 823.5 24
41521 543 800.167 24
41567 564.7 800.167 24

QuadrangleId = 659
n_id   x   y   z
41567 564.7 800.167 24
41521 543 800.167 24
40933 543 766 24
40953 564.7 766 24

QuadrangleId = 660
n_id   x   y   z
40953 564.7 766 24
40933 543 766 24
38079 543 743.5 24
38113 564.7 743.5 24

QuadrangleId = 661
n_id   x   y   z
22657 543 993.5 31.8
22555 471.5 993.5 31.8
19639 471.5 971 31.8
19681 543 971 31.8

QuadrangleId = 662
n_id   x   y   z
19681 543 971 31.8
19639 471.5 971 31.8
22546 471.5 936.833 31.8
22648 543 936.833 31.8

QuadrangleId = 663
n_id   x   y   z
22648 543 936.833 31.8
22546 471.5 936.833 31.8
22540 471.5 913.5 31.8
22642 543 913.5 31.8

QuadrangleId = 664
n_id   x   y   z
41559 543 993.5 24
41449 471.5 993.5 24
40909 471.5 971 24
40951 543 971 24

QuadrangleId = 665
n_id   x   y   z
40951 543 971 24
40909 471.5 971 24
41412 471.5 936.833 24
41550 543 936.833 24

QuadrangleId = 666
n_id   x   y   z
41550 543 936.833 24
41412 471.5 936.833 24
41406 471.5 913.5 24
41544 543 913.5 24

QuadrangleId = 667
n_id   x   y   z
22555 471.5 993.5 31.8
22453 400 993.5 31.8
19597 400 971 31.8
19639 471.5 971 31.8

QuadrangleId = 668
n_id   x   y   z
19639 471.5 971 31.8
19597 400 971 31.8
22447 400 936.833 31.8
22546 471.5 936.833 31.8

QuadrangleId = 669
n_id   x   y   z
22546 471.5 936.833 31.8
22447 400 936.833 31.8
22443 400 913.5 31.8
22540 471.5 913.5 31.8

QuadrangleId = 670
n_id   x   y   z
41449 471.5 993.5 24
41319 400 993.5 24
40866 400 971 24
40909 471.5 971 24

QuadrangleId = 671
n_id   x   y   z
40909 471.5 971 24
40866 400 971 24
41313 400 936.833 24
41412 471.5 936.833 24

QuadrangleId = 672
n_id   x   y   z
41412 471.5 936.833 24
41313 400 936.833 24
41309 400 913.5 24
41406 471.5 913.5 24

QuadrangleId = 673
n_id   x   y   z
22453 400 993.5 31.8
22351 328.5 993.5 31.8
19556 328.5 971 31.8
19597 400 971 31.8

QuadrangleId = 674
n_id   x   y   z
19597 400 971 31.8
19556 328.5 971 31.8
22345 328.5 936.833 31.8
22447 400 936.833 31.8

QuadrangleId = 675
n_id   x   y   z
22447 400 936.833 31.8
22345 328.5 936.833 31.8
22341 328.5 913.5 31.8
22443 400 913.5 31.8

QuadrangleId = 676
n_id   x   y   z
41319 400 993.5 24
41217 328.5 993.5 24
40824 328.5 971 24
40866 400 971 24

QuadrangleId = 677
n_id   x   y   z
40866 400 971 24
40824 328.5 971 24
41202 328.5 936.833 24
41313 400 936.833 24

QuadrangleId = 678
n_id   x   y   z
41313 400 936.833 24
41202 328.5 936.833 24
41189 328.5 913.5 24
41309 400 913.5 24

QuadrangleId = 679
n_id   x   y   z
22351 328.5 993.5 31.8
22317 307.57 993.5 31.8
19539 307.57 971 31.8
19556 328.5 971 31.8

QuadrangleId = 680
n_id   x   y   z
19556 328.5 971 31.8
19539 307.57 971 31.8
22314 307.57 936.833 31.8
22345 328.5 936.833 31.8

QuadrangleId = 681
n_id   x   y   z
22345 328.5 936.833 31.8
22314 307.57 936.833 31.8
22312 307.57 913.5 31.8
22341 328.5 913.5 31.8

QuadrangleId = 682
n_id   x   y   z
22317 307.57 993.5 31.8
19541 293 993.5 31.8
19538 293 971 31.8
19539 307.57 971 31.8

QuadrangleId = 683
n_id   x   y   z
19539 307.57 971 31.8
19538 293 971 31.8
19534 293 936.833 31.8
22314 307.57 936.833 31.8

QuadrangleId = 684
n_id   x   y   z
22314 307.57 936.833 31.8
19534 293 936.833 31.8
19532 293 913.5 31.8
22312 307.57 913.5 31.8

QuadrangleId = 685
n_id   x   y   z
41217 328.5 993.5 24
41111 307.57 993.5 24
40807 307.57 971 24
40824 328.5 971 24

QuadrangleId = 686
n_id   x   y   z
40824 328.5 971 24
40807 307.57 971 24
41108 307.57 936.833 24
41202 328.5 936.833 24

QuadrangleId = 687
n_id   x   y   z
41202 328.5 936.833 24
41108 307.57 936.833 24
41106 307.57 913.5 24
41189 328.5 913.5 24

QuadrangleId = 688
n_id   x   y   z
41111 307.57 993.5 24
40809 293 993.5 24
40806 293 971 24
40807 307.57 971 24

QuadrangleId = 689
n_id   x   y   z
40807 307.57 971 24
40806 293 971 24
40802 293 936.833 24
41108 307.57 936.833 24

QuadrangleId = 690
n_id   x   y   z
41108 307.57 936.833 24
40802 293 936.833 24
40800 293 913.5 24
41106 307.57 913.5 24

QuadrangleId = 691
n_id   x   y   z
19705 580 993.5 31.8
22691 564.7 993.5 31.8
19695 564.7 971 31.8
19704 580 971 31.8

QuadrangleId = 692
n_id   x   y   z
19704 580 971 31.8
19695 564.7 971 31.8
22685 564.7 936.833 31.8
19702 580 937.589 31.8

QuadrangleId = 693
n_id   x   y   z
19702 580 937.589 31.8
22685 564.7 936.833 31.8
22681 564.7 913.5 31.8
22702 580 913.5 31.8

QuadrangleId = 694
n_id   x   y   z
22691 564.7 993.5 31.8
22657 543 993.5 31.8
19681 543 971 31.8
19695 564.7 971 31.8

QuadrangleId = 695
n_id   x   y   z
19695 564.7 971 31.8
19681 543 971 31.8
22648 543 936.833 31.8
22685 564.7 936.833 31.8

QuadrangleId = 696
n_id   x   y   z
22685 564.7 936.833 31.8
22648 543 936.833 31.8
22642 543 913.5 31.8
22681 564.7 913.5 31.8

QuadrangleId = 697
n_id   x   y   z
40975 580 993.5 24
41593 564.7 993.5 24
40965 564.7 971 24
40974 580 971 24

QuadrangleId = 698
n_id   x   y   z
40974 580 971 24
40965 564.7 971 24
41587 564.7 936.833 24
40972 580 937.589 24

QuadrangleId = 699
n_id   x   y   z
40972 580 937.589 24
41587 564.7 936.833 24
41583 564.7 913.5 24
41604 580 913.5 24

QuadrangleId = 700
n_id   x   y   z
41593 564.7 993.5 24
41559 543 993.5 24
40951 543 971 24
40965 564.7 971 24

QuadrangleId = 701
n_id   x   y   z
40965 564.7 971 24
40951 543 971 24
41550 543 936.833 24
41587 564.7 936.833 24

QuadrangleId = 702
n_id   x   y   z
41587 564.7 936.833 24
41550 543 936.833 24
41544 543 913.5 24
41583 564.7 913.5 24

